strategy,symbol,direction,open_time,close_time,entry,sl,tp1,tp2,lot_size,pnl_pips,pnl_usd,outcome,duration_h,notes
S03_AsianRange,GBPJPY,SHORT,2026-02-19 06:00:00+00:00,2026-02-19 08:00:00+00:00,209.45399475097656,209.71544538991085,209.05449676513672,208.7991973876953,0.68,0.0,-1.1900000000000002,be,2.0,Asian Scalp Short | Range 208.62900–209.48000 | RSI=68.1
S03_AsianRange,AUDCAD,SHORT,2023-07-06 07:00:00+00:00,2023-07-06 11:00:00+00:00,0.8881000280380249,0.8898218489710221,0.8849499821662903,0.8829999804496765,0.8,0.0,-1.4000000000000001,be,4.0,Asian Scalp Short | Range 0.88170–0.88820 | RSI=69.1
S03_AsianRange,AUDCAD,SHORT,2023-07-20 03:00:00+00:00,2023-07-20 16:00:00+00:00,0.8984100222587585,0.9004173891391886,0.8945350050926208,0.8921019911766053,0.6900000000000001,63.07998638153011,156.5713159368022,tp2,13.0,Asian Scalp Short | Range 0.89048–0.89859 | RSI=69.6
S03_AsianRange,AUDCAD,SHORT,2024-06-26 06:00:00+00:00,2024-06-27 06:00:00+00:00,0.9129800200462341,0.9149009944877868,0.9096699953079224,0.9074380040168762,0.74,0.0,-1.295,be,24.0,Asian Scalp Short | Range 0.90595–0.91339 | RSI=76.3
S03_AsianRange,AUDCAD,LONG,2024-11-06 04:00:00+00:00,2024-11-06 15:00:00+00:00,0.9077399969100952,0.9046790764829824,0.9126750230789185,0.9163080215454101,0.47000000000000003,133.83061370849546,216.19958960902585,tp2,11.0,Asian Scalp Long | Range 0.90662–0.91873 | RSI=19.6
S03_AsianRange,AUDCAD,SHORT,2024-12-12 07:00:00+00:00,2024-12-18 09:00:00+00:00,0.90802001953125,0.9098777657954826,0.9047200083732605,0.9026740193367004,0.79,53.05973033905009,150.5673027584547,tp2,146.0,Asian Scalp Short | Range 0.90131–0.90813 | RSI=67.8
S03_AsianRange,AUDCAD,SHORT,2025-01-02 03:00:00+00:00,2025-01-02 08:00:00+00:00,0.8941799998283386,0.8950602182076763,0.8916450142860413,0.8900880098342896,1.71,-8.702372430157146,-113.87266220287322,sl,5.0,Asian Scalp Short | Range 0.88905–0.89424 | RSI=80.2
S03_AsianRange,AUDCAD,LONG,2025-04-04 05:00:00+00:00,2025-04-04 10:00:00+00:00,0.8788700103759766,0.8754329583050809,0.8843299746513367,0.8882539749145508,0.43,-34.770196268953946,-109.90108686846392,sl,5.0,Asian Scalp Long | Range 0.87779–0.89087 | RSI=20.3
S03_AsianRange,AUDCAD,SHORT,2026-01-02 05:00:00+00:00,2026-01-02 08:00:00+00:00,0.9185600280761719,0.9196161565775678,0.9169549942016602,0.9157999992370606,1.3900000000000001,0.0,-2.4325,be,3.0,Asian Scalp Short | Range 0.91503–0.91888 | RSI=84.7
S03_AsianRange,AUDCAD,SHORT,2026-01-22 04:00:00+00:00,2026-01-22 16:00:00+00:00,0.9405199885368347,0.9424084005064629,0.9375750124454498,0.9355920195579529,0.78,-19.184255499504754,-111.21696484969938,sl,12.0,Asian Scalp Short | Range 0.93427–0.94088 | RSI=81.9
S03_AsianRange,AUDCAD,SHORT,2026-01-22 07:00:00+00:00,2026-01-22 16:00:00+00:00,0.9405199885368347,0.9423555076825773,0.9375750124454498,0.9355920195579529,0.8,-18.354919850980256,-109.25853513568548,sl,9.0,Asian Scalp Short | Range 0.93427–0.94088 | RSI=80.6
S03_AsianRange,AUDCAD,SHORT,2026-01-29 05:00:00+00:00,2026-01-29 11:00:00+00:00,0.9585099816322327,0.9610519069376035,0.9546949863433838,0.9521119832992554,0.5700000000000001,64.68001346588092,132.64757782387645,tp2,6.0,Asian Scalp Short | Range 0.95039–0.95900 | RSI=76.1
S03_AsianRange,AUDCAD,SHORT,2026-01-29 06:00:00+00:00,2026-01-29 11:00:00+00:00,0.9585000276565552,0.9610001980779551,0.9546949863433838,0.9521119832992554,0.59,63.58030776977497,134.9498832426062,tp2,5.0,Asian Scalp Short | Range 0.95039–0.95900 | RSI=76.0
S03_AsianRange,AUDCAD,SHORT,2026-02-25 07:00:00+00:00,2026-02-25 16:00:00+00:00,0.9726899862289429,0.9747312899698614,0.9695900082588196,0.9674780011177063,0.74,0.0,-1.295,be,9.0,Asian Scalp Short | Range 0.96607–0.97311 | RSI=74.1
S03_AsianRange,EURJPY,LONG,2023-07-07 07:00:00+00:00,2023-07-07 08:00:00+00:00,156.0570068359375,155.84995844731475,156.48550415039062,156.75160217285156,0.74,-21.203911127901165,-104.5808125252046,sl,1.0,Asian Scalp Long | Range 156.04201–156.92900 | RSI=29.3
S03_AsianRange,EURJPY,SHORT,2023-08-15 07:00:00+00:00,2023-08-15 13:00:00+00:00,159.17599487304688,159.3522717638403,158.86100006103516,158.66119995117188,0.86,0.0,-1.505,be,6.0,Asian Scalp Short | Range 158.52800–159.19400 | RSI=69.0
S03_AsianRange,EURJPY,SHORT,2023-09-22 07:00:00+00:00,2023-09-25 00:00:00+00:00,158.1060028076172,158.39467015025176,157.65550231933594,157.33120422363282,0.53,0.0,-0.9275,be,65.0,Asian Scalp Short | Range 157.11501–158.19600 | RSI=66.6
S03_AsianRange,EURJPY,SHORT,2023-10-31 07:00:00+00:00,2023-10-31 08:00:00+00:00,159.34100341796875,159.64560840481067,158.8290023803711,158.46780395507812,0.51,-30.76120669200577,-103.75840018399913,sl,1.0,Asian Scalp Short | Range 158.22701–159.43100 | RSI=71.5
S03_AsianRange,EURJPY,SHORT,2023-12-19 03:00:00+00:00,2023-12-19 06:00:00+00:00,156.90199279785156,157.32759503580488,156.22450256347656,155.71719970703126,0.36,0.0,-0.63,be,3.0,Asian Scalp Short | Range 155.37900–157.07001 | RSI=72.5
S03_AsianRange,EURJPY,SHORT,2023-12-19 07:00:00+00:00,2023-12-19 08:00:00+00:00,156.95599365234375,157.38692984772035,156.22450256347656,155.71719970703126,0.36,-43.09372940094249,-102.09932679820544,sl,1.0,Asian Scalp Short | Range 155.37900–157.07001 | RSI=69.7
S03_AsianRange,EURJPY,SHORT,2024-01-04 06:00:00+00:00,2024-01-04 08:00:00+00:00,157.1060028076172,157.39210191912366,156.6269989013672,156.29100036621094,0.53,0.0,-0.9275,be,2.0,Asian Scalp Short | Range 156.06700–157.18700 | RSI=72.6
S03_AsianRange,EURJPY,SHORT,2024-02-08 07:00:00+00:00,2024-02-08 10:00:00+00:00,160.39199829101562,160.57965726957883,159.9394989013672,159.6511993408203,0.8200000000000001,-18.96589785632159,-103.95823557419409,sl,3.0,Asian Scalp Short | Range 159.45900–160.42000 | RSI=76.3
S03_AsianRange,EURJPY,LONG,2024-02-29 07:00:00+00:00,2024-02-29 14:00:00+00:00,162.2239990234375,162.00558448287603,162.73099517822266,163.06519470214843,0.7000000000000001,0.0,-1.225,be,7.0,Asian Scalp Long | Range 162.17400–163.28799 | RSI=25.9
S03_AsianRange,EURJPY,SHORT,2024-03-04 07:00:00+00:00,2024-03-04 08:00:00+00:00,163.08999633789062,163.24582381678889,162.82250213623047,162.64700012207032,0.99,0.0,-1.7325,be,1.0,Asian Scalp Short | Range 162.53000–163.11501 | RSI=67.1
S03_AsianRange,EURJPY,LONG,2024-03-07 07:00:00+00:00,2024-03-07 08:00:00+00:00,161.55099487304688,161.25168296223362,162.06499481201172,162.43819580078124,0.52,-29.832118815701847,-102.65256159707224,sl,1.0,Asian Scalp Long | Range 161.44299–162.68700 | RSI=24.0
S03_AsianRange,EURJPY,SHORT,2024-03-12 06:00:00+00:00,2024-03-13 08:00:00+00:00,161.36000061035156,161.60559132581173,160.85400390625,160.5060028076172,0.63,-25.059669690548958,-104.82434738279798,sl,26.0,Asian Scalp Short | Range 160.27400–161.43401 | RSI=69.4
S03_AsianRange,EURJPY,SHORT,2024-03-19 07:00:00+00:00,2024-03-19 14:00:00+00:00,163.42799377441406,163.69727243372546,162.76000213623047,162.32080078125,0.5700000000000001,-28.427914759265605,-107.32042418307908,sl,7.0,Asian Scalp Short | Range 162.02800–163.49200 | RSI=79.9
S03_AsianRange,EURJPY,LONG,2024-03-22 07:00:00+00:00,2024-03-22 12:00:00+00:00,163.86900329589844,163.61724175006475,164.30699920654297,164.61180114746094,0.6,-25.376154583369726,-101.06700287514192,sl,5.0,Asian Scalp Long | Range 163.79900–164.81500 | RSI=28.2
S03_AsianRange,EURJPY,LONG,2024-04-12 07:00:00+00:00,2024-04-12 09:00:00+00:00,163.72999572753906,163.52999482792026,164.0374984741211,164.25139770507812,0.74,-21.300248653287213,-105.0441960223115,sl,2.0,Asian Scalp Long | Range 163.68100–164.39400 | RSI=31.9
S03_AsianRange,EURJPY,SHORT,2024-04-26 07:00:00+00:00,2024-04-26 08:00:00+00:00,167.86500549316406,168.13897266746758,167.29850006103516,166.9178009033203,0.54,0.0,-0.9450000000000001,be,1.0,Asian Scalp Short | Range 166.66400–167.93300 | RSI=79.0
S03_AsianRange,EURJPY,SHORT,2024-04-29 03:00:00+00:00,2024-04-29 04:00:00+00:00,170.7779998779297,171.94801671611725,168.9530029296875,167.3738006591797,0.13,0.0,-0.2275,be,1.0,Asian Scalp Short | Range 166.32100–171.58501 | RSI=92.5
S03_AsianRange,EURJPY,SHORT,2024-04-29 04:00:00+00:00,2024-04-29 05:00:00+00:00,170.78799438476562,171.93243027343422,168.9530029296875,167.3738006591797,0.13,341.2193725585922,143.93768490600525,tp2,1.0,Asian Scalp Short | Range 166.32100–171.58501 | RSI=92.5
S03_AsianRange,EURJPY,LONG,2024-05-30 07:00:00+00:00,2024-05-30 23:00:00+00:00,169.20799255371094,168.95201120835407,169.6894989013672,170.0269989013672,0.6,129.65126953124866,237.39935668945196,tp2,16.0,Asian Scalp Long | Range 169.12700–170.25200 | RSI=21.5
S03_AsianRange,EURJPY,SHORT,2024-06-18 07:00:00+00:00,2024-06-18 13:00:00+00:00,169.54100036621094,169.72194264888932,169.26000213623047,169.0800048828125,0.87,0.0,-1.5225,be,6.0,Asian Scalp Short | Range 168.96001–169.56000 | RSI=68.4
S03_AsianRange,EURJPY,LONG,2024-07-17 07:00:00+00:00,2024-07-17 08:00:00+00:00,171.97900390625,171.78782561538688,172.38999938964844,172.65160217285157,0.8300000000000001,-19.317829086313054,-107.12468792065894,sl,1.0,Asian Scalp Long | Range 171.95399–172.82600 | RSI=29.2
S03_AsianRange,EURJPY,LONG,2024-07-22 07:00:00+00:00,2024-07-23 03:00:00+00:00,170.2270050048828,169.8300229354824,170.85549926757812,171.33639831542968,0.39,0.0,-0.6825,be,20.0,Asian Scalp Long | Range 170.05400–171.65700 | RSI=27.0
S03_AsianRange,EURJPY,LONG,2024-07-24 07:00:00+00:00,2024-07-24 09:00:00+00:00,167.6199951171875,167.20052562595313,168.32699584960938,168.85199584960938,0.38,-42.047766994531344,-105.18798447649242,sl,2.0,Asian Scalp Long | Range 167.45200–169.20200 | RSI=18.2
S03_AsianRange,EURJPY,LONG,2024-07-25 04:00:00+00:00,2024-07-25 12:00:00+00:00,165.1540069580078,164.6820496687195,165.9510040283203,166.49940490722656,0.33,214.2423339843731,215.57692309570163,tp2,8.0,Asian Scalp Long | Range 165.03700–166.86501 | RSI=20.5
S03_AsianRange,EURJPY,SHORT,2024-07-30 07:00:00+00:00,2024-07-30 15:00:00+00:00,167.79200744628906,168.21222031669453,167.06299591064453,166.53199462890626,0.38,127.40040283202916,156.67449749755602,tp2,8.0,Asian Scalp Short | Range 166.17799–167.94800 | RSI=74.9
S03_AsianRange,EURJPY,LONG,2024-08-19 06:00:00+00:00,2024-08-19 23:00:00+00:00,160.6649932861328,160.08129615404764,161.81049346923828,162.64779357910157,0.28,312.2286315917961,269.5067735595706,tp2,17.0,Asian Scalp Long | Range 160.41499–163.20599 | RSI=20.3
S03_AsianRange,EURJPY,LONG,2024-09-03 07:00:00+00:00,2024-09-03 08:00:00+00:00,161.51199340820312,161.20718943900755,162.11400604248047,162.52320556640626,0.55,-30.48050678283971,-110.89281174865198,sl,1.0,Asian Scalp Long | Range 161.43201–162.79601 | RSI=33.5
S03_AsianRange,EURJPY,SHORT,2024-09-27 06:00:00+00:00,2024-09-27 07:00:00+00:00,163.2729949951172,163.78311972670303,161.50749969482422,160.31919555664064,0.33,294.88087158202916,315.6822347717263,tp2,1.0,Asian Scalp Short | Range 159.52699–163.48801 | RSI=75.4
S03_AsianRange,EURJPY,LONG,2024-09-27 07:00:00+00:00,2024-09-27 16:00:00+00:00,159.64300537109375,159.03467303976905,161.50749969482422,162.6958038330078,0.29,-61.33230539809631,-116.62639567541153,sl,9.0,Asian Scalp Long | Range 159.52699–163.48801 | RSI=32.7
S03_AsianRange,EURJPY,LONG,2024-10-15 07:00:00+00:00,2024-10-15 08:00:00+00:00,162.63299560546875,162.4742466577188,162.98849487304688,163.2071960449219,1.09,-15.775822509371551,-115.58670247889745,sl,1.0,Asian Scalp Long | Range 162.62399–163.35300 | RSI=25.3
S03_AsianRange,EURJPY,SHORT,2024-10-23 06:00:00+00:00,2024-10-23 09:00:00+00:00,164.43800354003906,164.76025351602516,163.86249542236328,163.4427947998047,0.53,-32.42499759861062,-113.55911672721358,sl,3.0,Asian Scalp Short | Range 163.16299–164.56200 | RSI=80.2
S03_AsianRange,EURJPY,LONG,2024-10-31 07:00:00+00:00,2024-10-31 15:00:00+00:00,165.13499450683594,164.79720731586568,165.87449645996094,166.36199645996095,0.5,0.0,-0.875,be,8.0,Asian Scalp Long | Range 165.06200–166.68700 | RSI=29.2
S03_AsianRange,EURJPY,LONG,2024-11-27 07:00:00+00:00,2024-11-27 10:00:00+00:00,159.37399291992188,159.10401553197207,159.96749877929688,160.33319702148438,0.63,-26.997848658263024,-112.76119025558708,sl,3.0,Asian Scalp Long | Range 159.35800–160.57700 | RSI=24.7
S03_AsianRange,EURJPY,SHORT,2024-12-19 07:00:00+00:00,2024-12-19 08:00:00+00:00,162.11399841308594,162.51156825009488,161.1165008544922,160.48919982910155,0.42,-40.05616582980167,-110.82333271535856,sl,1.0,Asian Scalp Short | Range 160.07100–162.16200 | RSI=69.6
S03_AsianRange,EURJPY,LONG,2025-01-30 07:00:00+00:00,2025-01-30 12:00:00+00:00,160.82200622558594,160.5370576136215,161.260498046875,161.5697998046875,0.59,-28.694861196444776,-112.10979268836572,sl,5.0,Asian Scalp Long | Range 160.74500–161.77600 | RSI=28.0
S03_AsianRange,EURJPY,LONG,2025-02-20 07:00:00+00:00,2025-02-21 01:00:00+00:00,156.4250030517578,156.16481047154628,157.0229949951172,157.3979949951172,0.64,156.1002441406231,300.336380859372,tp2,18.0,Asian Scalp Long | Range 156.39799–157.64799 | RSI=22.3
S03_AsianRange,EURJPY,SHORT,2025-05-01 07:00:00+00:00,2025-05-01 12:00:00+00:00,163.43899536132812,163.68799837330224,162.6165008544922,162.1218048095703,0.68,-25.399373463037023,-114.64523070662365,sl,5.0,Asian Scalp Short | Range 161.79201–163.44099 | RSI=79.0
S03_AsianRange,EURJPY,SHORT,2025-05-27 07:00:00+00:00,2025-05-27 08:00:00+00:00,163.04400634765625,163.28947716279123,162.60550689697266,162.29320678710937,0.6900000000000001,-24.74708151349887,-113.40566058804245,sl,1.0,Asian Scalp Short | Range 162.08501–163.12601 | RSI=68.1
S03_AsianRange,EURJPY,LONG,2025-06-30 06:00:00+00:00,2025-06-30 14:00:00+00:00,168.75399780273438,168.53395709346304,169.16099548339844,169.43639526367187,0.76,109.54049072265377,251.94656835936934,tp2,8.0,Asian Scalp Long | Range 168.70200–169.62000 | RSI=34.5
S03_AsianRange,EURJPY,SHORT,2025-07-07 06:00:00+00:00,2025-07-07 09:00:00+00:00,170.66400146484375,170.8829131410513,170.3090057373047,170.05160522460938,0.78,0.0,-1.365,be,3.0,Asian Scalp Short | Range 169.88000–170.73801 | RSI=70.0
S03_AsianRange,EURJPY,LONG,2025-07-29 07:00:00+00:00,2025-07-29 13:00:00+00:00,171.30099487304688,171.07754483489165,171.7989959716797,172.11819458007812,0.77,0.0,-1.3475000000000001,be,6.0,Asian Scalp Long | Range 171.26700–172.33099 | RSI=19.5
S03_AsianRange,EURJPY,LONG,2025-07-30 07:00:00+00:00,2025-07-30 12:00:00+00:00,170.9149932861328,170.72892809597542,171.21050262451172,171.40160522460937,0.9400000000000001,-18.707336886834014,-117.59182837855583,sl,5.0,Asian Scalp Long | Range 170.89200–171.52901 | RSI=32.4
S03_AsianRange,EURJPY,LONG,2025-08-14 07:00:00+00:00,2025-08-14 15:00:00+00:00,171.16600036621094,170.94191304368155,171.7145004272461,172.07240295410156,0.77,145.29168090820122,337.84690411376596,tp2,8.0,Asian Scalp Long | Range 171.11800–172.31100 | RSI=22.4
S03_AsianRange,EURJPY,SHORT,2025-09-02 07:00:00+00:00,2025-09-02 08:00:00+00:00,173.16299438476562,173.3806300334769,172.76700592041016,172.48440551757812,0.8200000000000001,0.0,-1.435,be,1.0,Asian Scalp Short | Range 172.29601–173.23801 | RSI=79.1
S03_AsianRange,EURJPY,LONG,2025-09-30 07:00:00+00:00,2025-09-30 12:00:00+00:00,173.79600524902344,173.61180276632072,174.0904998779297,174.28580017089843,0.97,-18.620248270272555,-120.79566534406845,sl,5.0,Asian Scalp Long | Range 173.76500–174.41600 | RSI=31.1
S03_AsianRange,EURJPY,LONG,2025-10-17 07:00:00+00:00,2025-10-19 23:00:00+00:00,175.22500610351562,174.99994362959322,175.5800018310547,175.81280212402345,0.79,95.08156738281173,225.84629960632395,tp2,64.0,Asian Scalp Long | Range 175.19200–175.96800 | RSI=28.2
S03_AsianRange,EURJPY,SHORT,2025-10-23 07:00:00+00:00,2025-10-23 13:00:00+00:00,176.9770050048828,177.14012467086678,176.68299865722656,176.50240173339844,1.11,-17.113162887460476,-127.35647023302735,sl,6.0,Asian Scalp Short | Range 176.38200–176.98399 | RSI=70.2
S03_AsianRange,EURJPY,SHORT,2025-11-20 07:00:00+00:00,2025-11-20 08:00:00+00:00,181.71499633789062,181.90940351714866,181.3419952392578,181.1115936279297,0.92,59.43989257812348,176.11527880858918,tp2,1.0,Asian Scalp Short | Range 180.95799–181.72600 | RSI=75.5
S03_AsianRange,EURJPY,LONG,2025-12-15 06:00:00+00:00,2025-12-16 03:00:00+00:00,181.91799926757812,181.67625455857137,182.41799926757812,182.76959838867188,0.76,0.0,-1.33,be,21.0,Asian Scalp Long | Range 181.83200–183.00400 | RSI=26.6
S03_AsianRange,EURJPY,SHORT,2025-12-18 07:00:00+00:00,2025-12-18 11:00:00+00:00,183.0919952392578,183.25624048250646,182.80950164794922,182.62560424804687,1.1300000000000001,46.93958740234336,170.40813473510602,tp2,4.0,Asian Scalp Short | Range 182.50301–183.11600 | RSI=71.7
S03_AsianRange,EURJPY,LONG,2025-12-23 05:00:00+00:00,2025-12-24 01:00:00+00:00,183.62899780273438,183.39391897544277,184.07849884033203,184.3739990234375,0.81,0.0,-1.4175,be,20.0,Asian Scalp Long | Range 183.58600–184.57100 | RSI=29.2
S03_AsianRange,EURJPY,LONG,2025-12-23 06:00:00+00:00,2025-12-24 01:00:00+00:00,183.656005859375,183.39638144538884,184.07849884033203,184.3739990234375,0.74,0.0,-1.295,be,19.0,Asian Scalp Long | Range 183.58600–184.57100 | RSI=30.3
S03_AsianRange,EURJPY,SHORT,2026-01-12 07:00:00+00:00,2026-01-12 16:00:00+00:00,184.39599609375,184.58893778300143,184.09650421142578,183.88260498046876,1.0,-19.79324119076864,-132.15606773999616,sl,9.0,Asian Scalp Short | Range 183.74001–184.45300 | RSI=78.8
S03_AsianRange,EURJPY,SHORT,2026-01-13 06:00:00+00:00,2026-01-13 08:00:00+00:00,185.18600463867188,185.45007755828888,184.7874984741211,184.4884002685547,0.72,-26.607291961701662,-127.04212638076378,sl,2.0,Asian Scalp Short | Range 184.28900–185.28600 | RSI=75.6
S03_AsianRange,EURJPY,SHORT,2026-01-20 07:00:00+00:00,2026-01-20 08:00:00+00:00,184.83599853515625,185.0729807198303,184.3300018310547,183.99100036621093,0.8,-23.09865792053074,-122.91302118675985,sl,1.0,Asian Scalp Short | Range 183.76500–184.89500 | RSI=76.3
S03_AsianRange,EURJPY,SHORT,2026-02-04 07:00:00+00:00,2026-02-04 12:00:00+00:00,184.9600067138672,185.2279641123923,184.54299926757812,184.23219604492186,0.7000000000000001,-27.39704600485595,-127.1065593220946,sl,5.0,Asian Scalp Short | Range 184.02499–185.06100 | RSI=79.5
S03_AsianRange,EURJPY,SHORT,2026-02-19 06:00:00+00:00,2026-02-19 10:00:00+00:00,183.1280059814453,183.34643824285476,182.71300506591797,182.44720458984375,0.85,68.6796997070303,188.24017044067116,tp2,4.0,Asian Scalp Short | Range 182.27000–183.15601 | RSI=80.6
S03_AsianRange,EURJPY,LONG,2026-03-03 07:00:00+00:00,2026-03-03 08:00:00+00:00,183.46099853515625,183.2065546430342,183.86699676513672,184.14299621582032,0.75,-25.54520708330017,-127.15788453108833,sl,1.0,Asian Scalp Long | Range 183.40700–184.32700 | RSI=32.7
S03_AsianRange,EURJPY,LONG,2026-03-13 07:00:00+00:00,2026-03-13 08:00:00+00:00,183.06199645996094,182.901275968935,183.3509979248047,183.5315948486328,1.17,-16.272049102593655,-127.84393342522473,sl,1.0,Asian Scalp Long | Range 183.05000–183.65199 | RSI=32.3
S03_AsianRange,EURUSD,SHORT,2023-07-14 04:00:00+00:00,2023-07-14 06:00:00+00:00,1.12447988986969,1.1254355042480841,1.1228412985801697,1.1217822551727294,1.05,24.247917938233776,125.46406917572732,tp2,2.0,Asian Scalp Short | Range 1.12108–1.12461 | RSI=87.0
S03_AsianRange,EURUSD,LONG,2024-03-22 07:00:00+00:00,2024-03-22 08:00:00+00:00,1.0833063125610352,1.0823038313574154,1.0850731134414673,1.0862740278244019,1.02,-13.74625444952704,-143.7817953851758,sl,1.0,Asian Scalp Long | Range 1.08307–1.08707 | RSI=30.6
S03_AsianRange,EURUSD,LONG,2024-11-06 07:00:00+00:00,2024-11-08 16:00:00+00:00,1.0727311372756958,1.0684980771532768,1.08213609457016,1.0889506578445434,0.24,0.0,-0.42,be,57.0,Asian Scalp Long | Range 1.07078–1.09349 | RSI=23.7
S03_AsianRange,EURUSD,SHORT,2025-04-21 06:00:00+00:00,2025-04-21 07:00:00+00:00,1.1536686420440674,1.1551462553559377,1.1497698426246643,1.1473506689071655,0.6900000000000001,-21.626819382740692,-151.6400537409108,sl,1.0,Asian Scalp Short | Range 1.14574–1.15380 | RSI=90.5
S03_AsianRange,EURUSD,SHORT,2025-09-16 07:00:00+00:00,2025-09-16 09:00:00+00:00,1.1791062355041504,1.1800302050446136,1.1777195930480957,1.1768041372299194,1.08,-9.439695404631632,-105.72871037002164,sl,2.0,Asian Scalp Short | Range 1.17619–1.17925 | RSI=68.6
S03_AsianRange,EURUSD,SHORT,2026-01-12 06:00:00+00:00,2026-01-12 07:00:00+00:00,1.1672697067260742,1.1684939751881966,1.1651670932769775,1.163660192489624,0.81,-12.442684621223332,-103.620745431909,sl,1.0,Asian Scalp Short | Range 1.16266–1.16768 | RSI=65.7
S03_AsianRange,EURUSD,SHORT,2026-01-12 07:00:00+00:00,2026-01-12 08:00:00+00:00,1.1672697067260742,1.168490222580106,1.1651670932769775,1.163660192489624,0.8,-12.405158540316208,-102.04126832252966,sl,1.0,Asian Scalp Short | Range 1.16266–1.16768 | RSI=65.7
S03_AsianRange,EURUSD,SHORT,2026-01-20 07:00:00+00:00,2026-01-20 08:00:00+00:00,1.1672697067260742,1.1682248002361948,1.165572464466095,1.164390540122986,1.01,-11.113497280770268,-115.78132253577971,sl,1.0,Asian Scalp Short | Range 1.16360–1.16754 | RSI=75.7
S03_AsianRange,EURUSD,LONG,2026-03-02 07:00:00+00:00,2026-03-02 08:00:00+00:00,1.1735711097717285,1.1721925812693605,1.176687240600586,1.1786394596099854,0.6900000000000001,-13.985285023678795,-98.9134666633837,sl,1.0,Asian Scalp Long | Range 1.17343–1.17994 | RSI=26.5
S03_AsianRange,EURUSD,LONG,2026-04-02 06:00:00+00:00,2026-04-06 07:00:00+00:00,1.1528706550598145,1.1506545343272614,1.1562862396240234,1.158893346786499,0.43,0.0,-0.7525,be,97.0,Asian Scalp Long | Range 1.15194–1.16063 | RSI=32.2
S03_AsianRange,AUDUSD,SHORT,2023-07-20 04:00:00+00:00,2023-07-20 14:00:00+00:00,0.6833401918411255,0.6851285925639312,0.6805941760540009,0.6785820364952088,0.56,46.587619590758855,129.46533485412482,tp2,10.0,Asian Scalp Short | Range 0.67724–0.68395 | RSI=68.1
S03_AsianRange,AUDUSD,SHORT,2023-07-20 05:00:00+00:00,2023-07-20 14:00:00+00:00,0.6834335923194885,0.6850933432914269,0.6805941760540009,0.6785820364952088,0.61,47.10141162872272,142.5918054676043,tp2,9.0,Asian Scalp Short | Range 0.67724–0.68395 | RSI=68.3
S03_AsianRange,AUDUSD,LONG,2023-07-28 07:00:00+00:00,2023-07-28 08:00:00+00:00,0.6644783020019531,0.66303820375613,0.6678865253925323,0.669947338104248,0.72,-15.925993711588537,-117.18715472343746,sl,1.0,Asian Scalp Long | Range 0.66445–0.67132 | RSI=26.0
S03_AsianRange,AUDUSD,LONG,2023-08-01 07:00:00+00:00,2023-08-01 08:00:00+00:00,0.6659563183784485,0.6644294840873853,0.6690328121185303,0.6711100935935974,0.68,-15.11369527421813,-105.1531278646833,sl,1.0,Asian Scalp Long | Range 0.66557–0.67249 | RSI=27.1
S03_AsianRange,AUDUSD,LONG,2023-08-08 07:00:00+00:00,2023-08-08 09:00:00+00:00,0.6525285243988037,0.6513278161273344,0.6550226211547852,0.6566161036491394,0.85,-10.206750836031508,-89.73238210626782,sl,2.0,Asian Scalp Long | Range 0.65237–0.65768 | RSI=30.7
S03_AsianRange,AUDUSD,LONG,2023-09-05 07:00:00+00:00,2023-09-05 11:00:00+00:00,0.6380766034126282,0.6364568360909273,0.6417647898197174,0.6443779230117798,0.62,-17.65950354690404,-111.65892199080504,sl,4.0,Asian Scalp Long | Range 0.63741–0.64612 | RSI=14.1
S03_AsianRange,AUDUSD,SHORT,2023-09-11 07:00:00+00:00,2023-09-13 12:00:00+00:00,0.6439979076385498,0.6452409462784444,0.6416231393814087,0.6399990797042847,0.8,38.669500160216636,153.27800064086657,tp2,53.0,Asian Scalp Short | Range 0.63892–0.64433 | RSI=76.7
S03_AsianRange,AUDUSD,SHORT,2023-09-15 05:00:00+00:00,2023-09-15 13:00:00+00:00,0.6473371386528015,0.648513332057825,0.6453250348567963,0.6439944982528687,0.87,34.44233875274594,148.30167357444483,tp2,8.0,Asian Scalp Short | Range 0.64311–0.64754 | RSI=70.4
S03_AsianRange,AUDUSD,LONG,2023-09-21 06:00:00+00:00,2023-09-21 12:00:00+00:00,0.6403893232345581,0.6393412795031131,0.6422727704048157,0.643432343006134,1.0,-12.116313207088947,-124.66313207088947,sl,6.0,Asian Scalp Long | Range 0.64034–0.64421 | RSI=27.3
S03_AsianRange,AUDUSD,LONG,2023-09-26 07:00:00+00:00,2023-09-26 18:00:00+00:00,0.6397379636764526,0.6389080903560017,0.6414498686790466,0.64250648021698,1.25,0.0,-2.1875,be,11.0,Asian Scalp Long | Range 0.63969–0.64321 | RSI=31.4
S03_AsianRange,AUDUSD,SHORT,2023-09-29 07:00:00+00:00,2023-09-29 09:00:00+00:00,0.6475593447685242,0.648948801558666,0.6450908184051514,0.6433680176734924,0.75,-14.303780204579786,-109.90335153434839,sl,2.0,Asian Scalp Short | Range 0.64222–0.64796 | RSI=79.9
S03_AsianRange,AUDUSD,LONG,2023-10-02 06:00:00+00:00,2023-10-02 09:00:00+00:00,0.6398771405220032,0.6385602164203931,0.6421267688274384,0.6436729550361633,0.79,0.0,-1.3825,be,3.0,Asian Scalp Long | Range 0.63955–0.64470 | RSI=32.2
